Country_NAME,Country_ISO,year,GDP_pc_Country,GINIW_pred_GDP_pc,COVW_pred_GDP_pc,GE_1W_pred_GDP_pc,GE_0W_pred_GDP_pc,GE_m1W_pred_GDP_pc
Sudan,SDN,1993,1812.020263671875,0.11978665739297867,0.22698760032653809,0.024519754573702812,0.023658521473407745,0.02312857285141945
Sudan,SDN,1994,1775.296875,0.11798632889986038,0.22466768324375153,0.023979200050234795,0.023090921342372894,0.02252296730875969
Sudan,SDN,1995,1827.1602783203125,0.12053243070840836,0.22677099704742432,0.024551063776016235,0.023759925737977028,0.023293590173125267
Sudan,SDN,1996,1881.306884765625,0.12241528928279877,0.2304319143295288,0.025361377745866776,0.024565406143665314,0.02411406859755516
Sudan,SDN,1997,2023.7137451171875,0.11744220554828644,0.2230938971042633,0.02366524562239647,0.022801948711276054,0.022247808054089546
Sudan,SDN,1998,2054.5615234375,0.1149766743183136,0.21747584640979767,0.022472087293863297,0.021633591502904892,0.02108740247786045
Sudan,SDN,1999,2061.6025390625,0.11712924391031265,0.22087353467941284,0.023180166259407997,0.022324495017528534,0.021778548136353493
Sudan,SDN,2000,2132.801025390625,0.11903220415115356,0.22336040437221527,0.023724330589175224,0.022880446165800095,0.022365745157003403
Sudan,SDN,2001,2208.712646484375,0.11950019001960754,0.22314628958702087,0.02373865246772766,0.022950410842895508,0.02248803712427616
Sudan,SDN,2002,2285.142578125,0.1192803904414177,0.22162456810474396,0.02347879484295845,0.022760771214962006,0.02236464060842991
Sudan,SDN,2003,2392.774169921875,0.11705487221479416,0.21958759427070618,0.022946812212467194,0.022138645872473717,0.021640844643115997
Sudan,SDN,2004,2415.666015625,0.11716495454311371,0.21793577075004578,0.022732077166438103,0.022062689065933228,0.0217039305716753
Sudan,SDN,2005,2523.43212890625,0.11325416713953018,0.21265627443790436,0.021589266136288643,0.020893288776278496,0.020487643778324127
Sudan,SDN,2006,2699.11865234375,0.10676942765712738,0.20309551060199738,0.019593367353081703,0.018846960738301277,0.018349211663007736
Sudan,SDN,2007,2925.24609375,0.1043739840388298,0.19874590635299683,0.01881728321313858,0.018145084381103516,0.017702719196677208
Sudan,SDN,2008,2929.109130859375,0.10358686000108719,0.1981237232685089,0.0186562892049551,0.01794668473303318,0.017465468496084213
Sudan,SDN,2009,2940.967529296875,0.10337905585765839,0.19995898008346558,0.01884623058140278,0.017983319237828255,0.017362918704748154
Sudan,SDN,2010,2961.853515625,0.09900529682636261,0.18779893219470978,0.0168538149446249,0.016280541196465492,0.01589094288647175
Sudan,SDN,2011,3137.585205078125,0.10074445605278015,0.19071370363235474,0.017364943400025368,0.016763022169470787,0.01635478064417839
Sudan,SDN,2012,3156.342041015625,0.10096565634012222,0.19055435061454773,0.017366286367177963,0.016799435019493103,0.016430849209427834
Senegal,SEN,1992,1613.7872314453125,0.14594846963882446,0.2748994529247284,0.0356668159365654,0.034390464425086975,0.03386741876602173
Senegal,SEN,1993,1586.4146728515625,0.14532288908958435,0.27276504039764404,0.035185374319553375,0.03398619964718819,0.03352316841483116
Senegal,SEN,1994,1541.0057373046875,0.14686934649944305,0.2749952971935272,0.035798609256744385,0.03462952375411987,0.034225888550281525
Senegal,SEN,1995,1579.7156982421875,0.14367587864398956,0.26957017183303833,0.03443903475999832,0.033323708921670914,0.03291795030236244
Senegal,SEN,1996,1570.265625,0.14381496608257294,0.27011290192604065,0.03454646095633507,0.033399228006601334,0.032965287566185
Senegal,SEN,1997,1579.783447265625,0.14543908834457397,0.2734472453594208,0.035397425293922424,0.03425179794430733,0.033876460045576096
Senegal,SEN,1998,1633.098876953125,0.14564910531044006,0.2736929953098297,0.03539784997701645,0.0341762937605381,0.03370966762304306
Senegal,SEN,1999,1695.285888671875,0.1452683061361313,0.2732625901699066,0.035296354442834854,0.03408529981970787,0.033624615520238876
