year,Cluster,Division,District,Urban,grameen_bank,co_operative_soc,madrassa_school,primary_school,high_school,post_office,cinema,dist_Thana,dist_district,NGO,dist_satellite_clinic,padma_m,jamuna_m,treat,smp1,yr,dist_hos
7.0,562.0,5.0,90.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,15.0,,,,,203592.56,171170.12,1.0,1.0,1.0,0.0
7.0,585.0,5.0,90.0,2.0,1.0,1.0,1.0,0.0,7.0,1.0,2.0,,,,,203592.56,171170.12,1.0,1.0,1.0,0.0
6.0,569.0,5.0,90.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,,203592.56,171170.12,1.0,1.0,1.0,0.0
6.0,571.0,5.0,90.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,,,,,203592.56,171170.12,1.0,1.0,1.0,0.0
6.0,562.0,5.0,90.0,1.0,1.0,0.0,2.0,0.0,3.0,5.0,5.0,,,,,203592.56,171170.12,1.0,1.0,1.0,0.0
6.0,570.0,5.0,90.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,5.0,,,,,203592.56,171170.12,1.0,1.0,1.0,0.0
7.0,586.0,5.0,90.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,18.0,,,,,203592.56,171170.12,1.0,1.0,1.0,1.0
6.0,566.0,5.0,90.0,1.0,1.0,0.0,0.0,0.0,3.0,1.61,14.0,,,,,203592.56,171170.12,1.0,1.0,1.0,0.0
6.0,565.0,5.0,90.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,5.0,,,,,203592.56,171170.12,1.0,1.0,1.0,0.0
7.0,557.0,5.0,90.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,22.0,,,,,203592.56,171170.12,1.0,1.0,1.0,0.0
7.0,558.0,5.0,90.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,35.0,,,,,203592.56,171170.12,1.0,1.0,1.0,0.0
6.0,563.0,5.0,90.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,12.0,,,,,203592.56,171170.12,1.0,1.0,1.0,0.0
6.0,558.0,5.0,90.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,203592.56,171170.12,1.0,1.0,1.0,0.0
7.0,552.0,5.0,90.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,,,,,203592.56,171170.12,1.0,1.0,1.0,0.0
7.0,555.0,5.0,90.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,30.0,,,,,203592.56,171170.12,1.0,1.0,1.0,0.0
7.0,584.0,5.0,90.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,,,,,203592.56,171170.12,1.0,1.0,1.0,0.0
7.0,559.0,5.0,90.0,1.0,1.0,0.0,0.0,2.0,4.0,6.0,30.0,,,,,203592.56,171170.12,1.0,1.0,1.0,0.0
6.0,564.0,5.0,90.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,203592.56,171170.12,1.0,1.0,1.0,0.0
6.0,561.0,5.0,90.0,1.0,1.0,0.0,2.0,0.0,10.0,10.0,40.0,,,,,203592.56,171170.12,1.0,1.0,1.0,0.0
6.0,560.0,5.0,90.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,15.0,,,,,203592.56,171170.12,1.0,1.0,1.0,1.0
7.0,574.0,5.0,91.0,1.0,1.0,1.0,2.0,0.0,2.0,8.0,30.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
7.0,567.0,5.0,91.0,1.0,1.0,1.0,11.0,0.0,1.0,2.0,30.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
7.0,564.0,5.0,91.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,25.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
7.0,569.0,5.0,91.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,7.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
7.0,565.0,5.0,91.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
7.0,568.0,5.0,91.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
6.0,583.0,5.0,91.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,35.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
7.0,588.0,5.0,91.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
7.0,589.0,5.0,91.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,50.0,,,,,243817.56,232976.03,1.0,1.0,1.0,1.0
6.0,586.0,5.0,91.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,6.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
7.0,597.0,5.0,91.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
6.0,592.0,5.0,91.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
7.0,594.0,5.0,91.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
7.0,599.0,5.0,91.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,243817.56,232976.03,1.0,1.0,1.0,1.0
7.0,598.0,5.0,91.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
6.0,573.0,5.0,91.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
7.0,600.0,5.0,91.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
7.0,591.0,5.0,91.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
6.0,584.0,5.0,91.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,16.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
7.0,593.0,5.0,91.0,3.0,1.0,0.0,3.0,0.0,2.0,3.0,4.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
7.0,596.0,5.0,91.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
6.0,600.0,5.0,91.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,57.0,,,,,243817.56,232976.03,1.0,1.0,1.0,1.0
6.0,596.0,5.0,91.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
6.0,585.0,5.0,91.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,35.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
6.0,599.0,5.0,91.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
6.0,597.0,5.0,91.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,12.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
6.0,580.0,5.0,91.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,23.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
6.0,589.0,5.0,91.0,3.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
7.0,566.0,5.0,91.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
6.0,572.0,5.0,91.0,1.0,2.0,0.0,2.0,0.0,5.0,5.0,60.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
6.0,579.0,5.0,91.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,7.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
7.0,570.0,5.0,91.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
7.0,576.0,5.0,91.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,18.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
7.0,587.0,5.0,91.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
6.0,576.0,5.0,91.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,16.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
7.0,592.0,5.0,91.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
6.0,593.0,5.0,91.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
6.0,590.0,5.0,91.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
7.0,571.0,5.0,91.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
7.0,573.0,5.0,91.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0,45.0,,,,,243817.56,232976.03,1.0,1.0,1.0,2.0
7.0,572.0,5.0,91.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,30.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
6.0,591.0,5.0,91.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
6.0,595.0,5.0,91.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
6.0,598.0,5.0,91.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,16.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
6.0,587.0,5.0,91.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
7.0,578.0,5.0,91.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,90.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
6.0,575.0,5.0,91.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,45.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
6.0,578.0,5.0,91.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,14.0,,,,,243817.56,232976.03,1.0,1.0,1.0,1.0
7.0,595.0,5.0,91.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
6.0,582.0,5.0,91.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,25.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
6.0,594.0,5.0,91.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
7.0,575.0,5.0,91.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,80.0,,,,,243817.56,232976.03,1.0,1.0,1.0,1.0
6.0,577.0,5.0,91.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,,,,,243817.56,232976.03,1.0,1.0,1.0,1.0
6.0,588.0,5.0,91.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
7.0,577.0,5.0,91.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,243817.56,232976.03,1.0,1.0,1.0,4.0
6.0,574.0,5.0,91.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,50.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
6.0,581.0,5.0,91.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,85.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
7.0,590.0,5.0,91.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,90.0,,,,,243817.56,232976.03,1.0,1.0,1.0,0.0
2.0,3.594949e+07,5.0,94.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,343804.56,228762.64,1.0,1.0,0.0,0.0
3.0,518.0,5.0,94.0,,0.0,1.0,0.0,0.0,2.0,2.0,6.0,7.0,26.0,0.0,2.0,343804.56,228762.64,1.0,1.0,0.0,6.0
4.0,173.0,5.0,94.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,12.0,12.0,,,343804.56,228762.64,1.0,1.0,1.0,0.0
2.0,3.5949404e+07,5.0,94.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,343804.56,228762.64,1.0,1.0,0.0,0.0
3.0,517.0,5.0,94.0,,1.0,1.0,0.0,0.0,1.0,3.0,5.0,5.0,5.0,1.0,0.0,343804.56,228762.64,1.0,1.0,0.0,5.0
4.0,172.0,5.0,94.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,60.0,,,343804.56,228762.64,1.0,1.0,1.0,1.0
2.0,3.594511e+07,5.0,94.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,40.0,1.0,0.0,343804.56,228762.64,1.0,1.0,0.0,0.0
5.0,291.0,5.0,94.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,5.0,,,,,343804.56,228762.64,1.0,1.0,1.0,0.0
1.0,517.0,5.0,94.0,,1.0,0.0,,,,,,4.0,4.0,1.0,0.0,343804.56,228762.64,1.0,1.0,0.0,5.0
1.0,518.0,5.0,94.0,,0.0,1.0,,,,,,8.0,38.0,1.0,1.0,343804.56,228762.64,1.0,1.0,0.0,8.0
