year,Cluster,Division,District,rural,female,age5,age60,Age,hsize,DrinkWater,Toilet,Electricity,Floor,Roof,padma_m,jamuna_m,treat,smp1,yr
1.0,328.0,3.0,82.0,0.0,0.4477612,0.104477614,0.014925373,23.164179,5.597015,0.13333334,0.6,0.8666667,0.6666667,1.0,72738.96,78508.766,0.0,0.0,0.0
6.0,258.0,3.0,82.0,1.0,0.5298507,0.13432837,0.104477614,26.514925,5.0597014,0.0,0.0,0.0,0.04761905,1.0,72738.96,78508.766,0.0,0.0,1.0
7.0,213.0,3.0,82.0,1.0,0.5,0.14583333,0.097222224,26.993055,11.888889,0.0,0.0,0.5,0.06666667,1.0,72738.96,78508.766,0.0,0.0,1.0
7.0,248.0,3.0,82.0,0.0,0.46031746,0.11904762,0.04761905,26.539682,9.619047,0.0,0.25,0.8214286,0.5,1.0,72738.96,78508.766,0.0,0.0,1.0
6.0,510.0,5.0,85.0,1.0,0.530303,0.21969697,0.045454547,22.871212,5.5454545,0.0,0.0,0.037037037,0.0,0.8888889,271224.34,153130.3,1.0,1.0,1.0
4.0,211.0,5.0,85.0,1.0,0.4919355,0.14516129,0.06451613,24.798388,4.66129,0.0,0.0,0.32258064,0.0,1.0,271224.34,153130.3,1.0,1.0,1.0
2.0,8.585925e+07,5.0,85.0,1.0,0.44444445,0.18518518,0.012345679,21.296297,4.6790123,0.0,0.0,0.0,,0.15,271224.34,153130.3,1.0,1.0,0.0
2.0,8.58542e+07,5.0,85.0,0.0,0.5,0.2244898,0.040816326,20.734694,5.612245,0.0,0.0,0.2,,0.65,271224.34,153130.3,1.0,1.0,0.0
4.0,210.0,5.0,85.0,1.0,0.52592593,0.18518518,0.05185185,22.266666,5.6222224,0.0,0.0,0.030303031,0.0,0.969697,271224.34,153130.3,1.0,1.0,1.0
6.0,511.0,5.0,85.0,0.0,0.50318474,0.08280255,0.050955415,27.885351,6.2356687,0.13043478,0.2173913,1.0,0.39130434,1.0,271224.34,153130.3,1.0,1.0,1.0
3.0,506.0,5.0,85.0,0.0,0.48175183,0.18248175,0.02919708,20.540146,6.489051,0.0,0.071428575,0.35714287,0.0,0.89285713,271224.34,153130.3,1.0,1.0,0.0
7.0,493.0,5.0,85.0,1.0,0.50757575,0.121212125,0.17424242,29.810606,11.606061,0.0,0.0,0.71428573,0.2857143,0.95238096,271224.34,153130.3,1.0,1.0,1.0
3.0,537.0,5.0,85.0,1.0,0.5116279,0.16860466,0.069767445,22.563953,5.0348835,0.05263158,0.0,0.027777778,0.05263158,0.21052632,271224.34,153130.3,1.0,1.0,0.0
2.0,8.585761e+07,5.0,85.0,1.0,0.5,0.16666667,0.027777778,23.36111,4.5,0.0,0.0,0.0,,0.15,271224.34,153130.3,1.0,1.0,0.0
6.0,514.0,5.0,85.0,0.0,0.48175183,0.10948905,0.0729927,25.671534,5.642336,0.13793103,0.31034482,1.0,0.55172414,1.0,271224.34,153130.3,1.0,1.0,1.0
1.0,506.0,5.0,85.0,0.0,0.47619048,0.20408164,0.020408163,19.591837,7.4353743,0.0,0.0625,0.4375,0.09375,0.90625,271224.34,153130.3,1.0,1.0,0.0
3.0,536.0,5.0,85.0,1.0,0.5221675,0.13793103,0.0591133,22.970444,7.4236455,0.0,0.0,0.10526316,0.02631579,0.7631579,271224.34,153130.3,1.0,1.0,0.0
1.0,535.0,5.0,85.0,1.0,0.5529412,0.08235294,0.11764706,28.129412,4.8588233,0.0,0.0,0.054054055,0.027027028,0.35135135,271224.34,153130.3,1.0,1.0,0.0
4.0,212.0,5.0,85.0,1.0,0.5,0.14516129,0.05645161,24.185484,4.774194,0.0,0.0,0.06896552,0.0,0.8965517,271224.34,153130.3,1.0,1.0,1.0
1.0,507.0,5.0,85.0,0.0,0.51891893,0.09189189,0.05945946,24.551352,7.92973,0.12,0.76,0.8,0.56,0.88,271224.34,153130.3,1.0,1.0,0.0
6.0,509.0,5.0,85.0,1.0,0.43076923,0.10769231,0.06153846,25.884615,5.1384616,0.0,0.0,0.06666667,0.06666667,0.76666665,271224.34,153130.3,1.0,1.0,1.0
7.0,527.0,5.0,85.0,0.0,0.53333336,0.08148148,0.08888889,28.985186,11.6,0.0,0.15384616,0.9230769,0.3846154,1.0,271224.34,153130.3,1.0,1.0,1.0
6.0,521.0,5.0,85.0,1.0,0.4871795,0.16239317,0.07692308,26.529915,4.8461537,0.0,0.037037037,0.6296296,0.14814815,0.962963,271224.34,153130.3,1.0,1.0,1.0
5.0,314.0,5.0,85.0,0.0,0.5323741,0.16546762,0.10071942,26.892086,5.5035973,0.0,0.42307693,0.46153846,0.15384616,1.0,271224.34,153130.3,1.0,1.0,1.0
4.0,343.0,5.0,85.0,0.0,0.5068493,0.14383562,0.047945205,23.739725,6.1369863,0.13513513,0.27027026,0.5675676,0.24324325,1.0,271224.34,153130.3,1.0,1.0,1.0
7.0,495.0,5.0,85.0,1.0,0.488,0.056,0.08,30.328,9.712,0.0,0.0,0.9259259,0.14814815,1.0,271224.34,153130.3,1.0,1.0,1.0
6.0,518.0,5.0,85.0,1.0,0.515873,0.12698413,0.06349207,27.13492,5.0793653,0.06666667,0.13333334,0.76666665,0.26666668,1.0,271224.34,153130.3,1.0,1.0,1.0
7.0,525.0,5.0,85.0,0.0,0.49612403,0.10852713,0.062015504,26.728682,9.286821,0.0,0.0,0.8333333,0.2,1.0,271224.34,153130.3,1.0,1.0,1.0
1.0,534.0,5.0,85.0,1.0,0.50222224,0.22666667,0.044444446,19.12889,6.6,0.0,0.0,0.0,0.0,0.25,271224.34,153130.3,1.0,1.0,0.0
4.0,213.0,5.0,85.0,1.0,0.47524753,0.14851485,0.10891089,28.039604,4.009901,0.0,0.04,0.0,0.0,0.76,271224.34,153130.3,1.0,1.0,1.0
6.0,512.0,5.0,85.0,1.0,0.49122807,0.14035088,0.03508772,24.149122,4.7894735,0.0,0.0,0.6086956,0.04347826,0.95652175,271224.34,153130.3,1.0,1.0,1.0
7.0,526.0,5.0,85.0,0.0,0.5045872,0.08256881,0.08256881,29.844036,9.009174,0.13043478,0.6086956,1.0,0.8695652,1.0,271224.34,153130.3,1.0,1.0,1.0
1.0,535.0,5.0,85.0,1.0,0.4861111,0.125,0.027777778,23.26389,6.0277777,0.0,0.0,0.054054055,0.027027028,0.35135135,271224.34,153130.3,1.0,1.0,0.0
6.0,522.0,5.0,85.0,1.0,0.4918033,0.09836066,0.13934426,31.745901,4.5901637,0.0,0.045454547,0.0,0.09090909,1.0,271224.34,153130.3,1.0,1.0,1.0
2.0,8.585422e+07,5.0,85.0,1.0,0.5478261,0.14782609,0.034782607,22.93913,6.8608694,0.0,0.0,0.0,,0.35,271224.34,153130.3,1.0,1.0,0.0
6.0,519.0,5.0,85.0,1.0,0.5090909,0.10909091,0.11818182,30.563637,4.2909093,0.0,0.20833333,0.125,0.0,0.9166667,271224.34,153130.3,1.0,1.0,1.0
6.0,516.0,5.0,85.0,1.0,0.5089286,0.14285715,0.071428575,26.5,4.178571,0.0,0.0,0.04,0.04,0.88,271224.34,153130.3,1.0,1.0,1.0
6.0,517.0,5.0,85.0,1.0,0.5206612,0.09917355,0.0661157,27.206612,4.8347106,0.07692308,0.07692308,0.0,0.07692308,1.0,271224.34,153130.3,1.0,1.0,1.0
5.0,284.0,5.0,85.0,1.0,0.4774775,0.10810811,0.15315315,31.531532,5.18018,0.1,0.2,0.8,0.1,0.95,271224.34,153130.3,1.0,1.0,1.0
1.0,536.0,5.0,85.0,1.0,0.5022831,0.1780822,0.05936073,21.853882,7.0547943,0.0,0.054054055,0.0,0.0,0.45945945,271224.34,153130.3,1.0,1.0,0.0
3.0,534.0,5.0,85.0,1.0,0.5,0.20731707,0.036585364,19.987804,5.9634147,0.0,0.0,0.0,0.0,0.3939394,271224.34,153130.3,1.0,1.0,0.0
7.0,528.0,5.0,85.0,0.0,0.42957747,0.09859155,0.07042254,26.753521,11.718309,0.02631579,0.0,0.8684211,0.18421052,1.0,271224.34,153130.3,1.0,1.0,1.0
4.0,209.0,5.0,85.0,1.0,0.471831,0.09154929,0.07042254,25.809858,5.338028,0.0,0.0625,0.29032257,0.0,0.875,271224.34,153130.3,1.0,1.0,1.0
6.0,515.0,5.0,85.0,0.0,0.4878049,0.07317073,0.08943089,28.422764,5.211382,0.08,0.0,0.76,0.2,1.0,271224.34,153130.3,1.0,1.0,1.0
1.0,538.0,5.0,85.0,1.0,0.5119048,0.16666667,0.065476194,22.619047,5.345238,0.0,0.027027028,0.0,0.0,0.24324325,271224.34,153130.3,1.0,1.0,0.0
7.0,494.0,5.0,85.0,1.0,0.43801653,0.09917355,0.05785124,26.727272,8.644629,0.0,0.0,0.58064514,0.06451613,1.0,271224.34,153130.3,1.0,1.0,1.0
3.0,538.0,5.0,85.0,1.0,0.50980395,0.14379086,0.07189543,23.784313,4.633987,0.0,0.0,0.0,0.0,0.25,271224.34,153130.3,1.0,1.0,0.0
6.0,520.0,5.0,85.0,1.0,0.5,0.06944445,0.083333336,27.36111,5.861111,0.0,0.0,0.5,0.14705883,1.0,271224.34,153130.3,1.0,1.0,1.0
2.0,8.585582e+07,5.0,85.0,1.0,0.5263158,0.094736844,0.042105265,22.16842,5.5263157,0.0,0.0,0.0,,0.3,271224.34,153130.3,1.0,1.0,0.0
3.0,535.0,5.0,85.0,1.0,0.53333336,0.24444444,0.06666667,19.933332,4.9555554,0.0,0.0,0.0,0.0,0.3448276,271224.34,153130.3,1.0,1.0,0.0
7.0,491.0,5.0,85.0,1.0,0.44954127,0.119266056,0.06422018,27.110092,8.678899,0.0,0.14285715,0.0,0.10714286,0.9285714,271224.34,153130.3,1.0,1.0,1.0
5.0,307.0,5.0,85.0,0.0,0.4391892,0.12837838,0.0472973,25.243244,5.6486487,0.029411765,0.9411765,0.9117647,0.9117647,1.0,271224.34,153130.3,1.0,1.0,1.0
2.0,8.585499e+07,5.0,85.0,1.0,0.5591398,0.12903225,0.043010753,22.849463,5.623656,0.0,0.0,0.0,,0.65,271224.34,153130.3,1.0,1.0,0.0
5.0,283.0,5.0,85.0,1.0,0.5,0.17460318,0.06349207,23.15873,5.0634923,0.0,0.035714287,0.0,0.0,1.0,271224.34,153130.3,1.0,1.0,1.0
5.0,285.0,5.0,85.0,1.0,0.48920864,0.1438849,0.09352518,27.884892,8.913669,0.0,0.04,0.12,0.04,0.72,271224.34,153130.3,1.0,1.0,1.0
6.0,523.0,5.0,85.0,1.0,0.46923077,0.16923077,0.1,25.107693,5.0615387,0.04761905,0.0,0.6666667,0.1904762,1.0,271224.34,153130.3,1.0,1.0,1.0
7.0,497.0,5.0,85.0,1.0,0.46774194,0.11290322,0.08064516,26.564516,9.83871,0.0,0.071428575,0.0,0.0,1.0,271224.34,153130.3,1.0,1.0,1.0
7.0,524.0,5.0,85.0,0.0,0.47826087,0.12173913,0.04347826,28.095652,9.2,0.0,0.27586207,0.4827586,0.31034482,1.0,271224.34,153130.3,1.0,1.0,1.0
7.0,498.0,5.0,85.0,1.0,0.43650794,0.103174604,0.103174604,29.587301,9.142858,0.0,0.23333333,0.43333334,0.23333333,1.0,271224.34,153130.3,1.0,1.0,1.0
7.0,499.0,5.0,85.0,1.0,0.46846846,0.12612613,0.10810811,29.621622,8.810811,0.0,0.074074075,0.18518518,0.037037037,1.0,271224.34,153130.3,1.0,1.0,1.0
7.0,492.0,5.0,85.0,1.0,0.4715447,0.07317073,0.06504065,27.406504,9.317073,0.0,0.03448276,0.79310346,0.0,1.0,271224.34,153130.3,1.0,1.0,1.0
7.0,501.0,5.0,85.0,1.0,0.47328246,0.129771,0.16030534,31.450382,9.908397,0.0,0.37931034,0.37931034,0.10344828,0.9310345,271224.34,153130.3,1.0,1.0,1.0
5.0,306.0,5.0,85.0,0.0,0.49056605,0.10062893,0.044025157,25.26415,6.1320753,0.0,0.39285713,0.75,0.21428572,1.0,271224.34,153130.3,1.0,1.0,1.0
3.0,507.0,5.0,85.0,0.0,0.44186047,0.13178295,0.046511628,24.782946,6.4573646,0.04761905,0.52380955,0.85714287,0.52380955,0.9047619,271224.34,153130.3,1.0,1.0,0.0
2.0,8.5854904e+07,5.0,85.0,0.0,0.57258064,0.11290322,0.024193548,20.612904,7.467742,0.05,0.45,0.95,,1.0,271224.34,153130.3,1.0,1.0,0.0
7.0,500.0,5.0,85.0,1.0,0.45217392,0.104347825,0.052173913,26.904348,8.643478,0.0,0.30769232,0.8076923,0.115384616,1.0,271224.34,153130.3,1.0,1.0,1.0
6.0,513.0,5.0,85.0,0.0,0.49285713,0.14285715,0.057142857,24.928572,5.614286,0.17857143,0.32142857,1.0,0.53571427,1.0,271224.34,153130.3,1.0,1.0,1.0
7.0,496.0,5.0,85.0,1.0,0.45528457,0.09756097,0.11382114,30.024391,9.121951,0.0,0.16,0.44,0.16,1.0,271224.34,153130.3,1.0,1.0,1.0
6.0,508.0,5.0,85.0,1.0,0.50714284,0.10714286,0.10714286,29.235714,5.542857,0.0,0.0,0.5862069,0.06896552,1.0,271224.34,153130.3,1.0,1.0,1.0
1.0,537.0,5.0,85.0,1.0,0.47715735,0.11167513,0.0964467,24.8934,5.7715735,0.024390243,0.024390243,0.0,0.048780486,0.2195122,271224.34,153130.3,1.0,1.0,0.0
1.0,342.0,3.0,86.0,1.0,0.54761904,0.21428572,0.071428575,22.028572,6.7714286,0.0,0.0,0.0,0.0,0.6388889,28357.508,145198.77,0.0,0.0,0.0
7.0,216.0,3.0,86.0,1.0,0.5,0.11029412,0.066176474,26.75,10.529411,0.0,0.035714287,0.8214286,0.10714286,1.0,28357.508,145198.77,0.0,0.0,1.0
1.0,341.0,3.0,86.0,1.0,0.43979058,0.16753927,0.09424084,25.026178,5.931937,0.0,0.027777778,0.0,0.0,0.8333333,28357.508,145198.77,0.0,0.0,0.0
6.0,261.0,3.0,86.0,1.0,0.40145984,0.124087594,0.15328467,29.744526,5.408759,0.0,0.0,0.84210527,0.0,1.0,28357.508,145198.77,0.0,0.0,1.0
3.0,343.0,3.0,86.0,1.0,0.5046729,0.26168224,0.05140187,19.228971,7.2429905,0.0,0.0,0.0,0.0,0.61764705,28357.508,145198.77,0.0,0.0,0.0
4.0,93.0,3.0,86.0,1.0,0.44025156,0.19496855,0.08805031,24.534592,6.1698112,0.0,0.0,0.0,0.0,1.0,28357.508,145198.77,0.0,0.0,1.0
6.0,260.0,3.0,86.0,1.0,0.3561644,0.12328767,0.10273973,28.342466,5.6849313,0.0,0.0,0.64285713,0.071428575,1.0,28357.508,145198.77,0.0,0.0,1.0
5.0,146.0,3.0,86.0,1.0,0.4868421,0.14473684,0.118421055,27.625,6.2105265,0.0,0.16666667,0.33333334,0.0,1.0,28357.508,145198.77,0.0,0.0,1.0
2.0,4.086365e+07,3.0,86.0,1.0,0.46969697,0.21212122,0.03787879,20.022728,7.848485,0.0,0.0,0.0,,0.55,28357.508,145198.77,0.0,0.0,0.0
1.0,343.0,3.0,86.0,1.0,0.44660193,0.2961165,0.058252428,19.54369,7.495146,0.0,0.0,0.0,0.0,0.41025642,28357.508,145198.77,0.0,0.0,0.0
2.0,4.0866584e+07,3.0,86.0,1.0,0.5121951,0.20325203,0.07317073,22.869919,7.130081,0.0,0.0,0.0,,0.6,28357.508,145198.77,0.0,0.0,0.0
3.0,342.0,3.0,86.0,1.0,0.4722222,0.22222222,0.0625,21.597221,6.0555553,0.0,0.04761905,0.0,0.0,0.7619048,28357.508,145198.77,0.0,0.0,0.0
2.0,4.086697e+07,3.0,86.0,1.0,0.5263158,0.08421053,0.11578947,27.231579,5.7789474,0.0,0.0,0.0,,0.8,28357.508,145198.77,0.0,0.0,0.0
7.0,215.0,3.0,86.0,1.0,0.4563107,0.1553398,0.058252428,23.30097,10.54369,0.0,0.0,0.0,0.0,1.0,28357.508,145198.77,0.0,0.0,1.0
3.0,341.0,3.0,86.0,1.0,0.46116504,0.1699029,0.058252428,21.830097,6.4174757,0.0,0.029411765,0.0,0.029411765,0.9705882,28357.508,145198.77,0.0,0.0,0.0
4.0,94.0,3.0,86.0,1.0,0.48091602,0.13740458,0.091603056,24.175573,5.778626,0.0,0.0,0.074074075,0.074074075,0.9259259,28357.508,145198.77,0.0,0.0,1.0
2.0,5.0874772e+07,4.0,87.0,1.0,0.5339806,0.116504855,0.048543688,24.194174,5.6213593,0.0,0.0,0.25,,0.05,148772.88,211410.4,0.0,0.0,0.0
6.0,354.0,4.0,87.0,0.0,0.4871795,0.13461539,0.051282052,25.948717,6.3461537,0.06451613,0.2580645,0.87096775,0.48387095,1.0,148772.88,211410.4,0.0,0.0,1.0
3.0,430.0,4.0,87.0,1.0,0.5,0.16346154,0.067307696,23.10577,7.5961537,0.0,0.051282052,0.12820514,0.15384616,0.12820514,148772.88,211410.4,0.0,0.0,0.0
1.0,428.0,4.0,87.0,1.0,0.4848485,0.15151516,0.06926407,23.069263,6.7922077,0.0,0.045454547,0.20454545,0.022727273,0.022727273,148772.88,211410.4,0.0,0.0,0.0
7.0,326.0,4.0,87.0,1.0,0.51428574,0.10714286,0.07857143,26.87857,10.542857,0.0,0.12,0.88,0.28,0.96,148772.88,211410.4,0.0,0.0,1.0
4.0,145.0,4.0,87.0,1.0,0.4413793,0.1724138,0.08275862,25.51724,5.7586207,0.027027028,0.0,0.4054054,0.13513513,0.972973,148772.88,211410.4,0.0,0.0,1.0
6.0,351.0,4.0,87.0,1.0,0.44444445,0.0625,0.14583333,32.430557,5.3055553,0.0,0.0,0.90625,0.3125,0.84375,148772.88,211410.4,0.0,0.0,1.0
7.0,324.0,4.0,87.0,1.0,0.47663552,0.08411215,0.093457945,28.635513,8.392524,0.0,0.071428575,1.0,0.2857143,1.0,148772.88,211410.4,0.0,0.0,1.0
3.0,428.0,4.0,87.0,1.0,0.45754716,0.17924528,0.070754714,22.95283,6.707547,0.027027028,0.027027028,0.1891892,0.08108108,0.08108108,148772.88,211410.4,0.0,0.0,0.0
5.0,222.0,4.0,87.0,1.0,0.48765433,0.10493827,0.11111111,29.246914,6.6790123,0.0,0.28125,0.375,0.21875,0.09375,148772.88,211410.4,0.0,0.0,1.0
6.0,355.0,4.0,87.0,1.0,0.49668875,0.11258278,0.08609272,27.754967,5.7549667,0.0,0.03125,0.6875,0.25,1.0,148772.88,211410.4,0.0,0.0,1.0
5.0,223.0,4.0,87.0,1.0,0.49462366,0.10752688,0.09677419,28.327957,8.774194,0.0,0.2857143,0.2857143,0.25714287,0.7714286,148772.88,211410.4,0.0,0.0,1.0
7.0,329.0,4.0,87.0,1.0,0.5,0.04310345,0.13793103,34.405174,8.827586,0.0,0.1724138,0.62068963,0.3448276,0.9655172,148772.88,211410.4,0.0,0.0,1.0
2.0,5.0870424e+07,4.0,87.0,1.0,0.5339806,0.116504855,0.029126214,23.019417,5.7184467,0.0,0.0,0.0,,0.3,148772.88,211410.4,0.0,0.0,0.0
3.0,429.0,4.0,87.0,1.0,0.48969072,0.14948453,0.0927835,24.814432,6.7938147,0.0,0.0,0.0,0.05882353,0.029411765,148772.88,211410.4,0.0,0.0,0.0
5.0,225.0,4.0,87.0,1.0,0.48872182,0.120300755,0.05263158,23.270678,5.7218046,0.0,0.035714287,0.0,0.0,0.32142857,148772.88,211410.4,0.0,0.0,1.0
6.0,356.0,4.0,87.0,1.0,0.4939759,0.078313254,0.072289154,26.680723,8.072289,0.0,0.0,0.4827586,0.0,0.6896552,148772.88,211410.4,0.0,0.0,1.0
2.0,5.0878252e+07,4.0,87.0,1.0,0.50574714,0.13793103,0.06896552,25.54023,4.793103,0.0,0.0,0.3,,0.35,148772.88,211410.4,0.0,0.0,0.0
7.0,327.0,4.0,87.0,1.0,0.5153846,0.13846155,0.10769231,30.123077,9.753846,0.0,0.12,0.64,0.32,1.0,148772.88,211410.4,0.0,0.0,1.0
7.0,325.0,4.0,87.0,1.0,0.5258621,0.05172414,0.112068966,31.887932,8.5172415,0.083333336,0.041666668,0.25,0.125,0.9166667,148772.88,211410.4,0.0,0.0,1.0
4.0,146.0,4.0,87.0,1.0,0.46206897,0.07586207,0.055172414,26.331034,5.4,0.0,0.0,0.25925925,0.14814815,0.33333334,148772.88,211410.4,0.0,0.0,1.0
4.0,143.0,4.0,87.0,1.0,0.56643355,0.15384616,0.10489511,26.797203,6.300699,0.0,0.0,0.0,0.0,0.83870965,148772.88,211410.4,0.0,0.0,1.0
5.0,224.0,4.0,87.0,1.0,0.47619048,0.12698413,0.04761905,25.174603,5.269841,0.0,0.14285715,0.75,0.10714286,0.17857143,148772.88,211410.4,0.0,0.0,1.0
1.0,429.0,4.0,87.0,1.0,0.5151515,0.17676768,0.060606062,23.161615,5.959596,0.0,0.051282052,0.0,0.0,0.0,148772.88,211410.4,0.0,0.0,0.0
2.0,5.087908e+07,4.0,87.0,1.0,0.4952381,0.15238096,0.057142857,24.133333,5.857143,0.0,0.05,0.4,,0.75,148772.88,211410.4,0.0,0.0,0.0
5.0,221.0,4.0,87.0,1.0,0.45,0.125,0.108333334,28.525,4.766667,0.0,0.17857143,0.10714286,0.071428575,0.17857143,148772.88,211410.4,0.0,0.0,1.0
4.0,147.0,4.0,87.0,1.0,0.5,0.14179105,0.03731343,25.044777,5.1044774,0.0,0.0,0.09090909,0.121212125,1.0,148772.88,211410.4,0.0,0.0,1.0
6.0,352.0,4.0,87.0,1.0,0.44715446,0.10569106,0.09756097,28.707317,4.772358,0.0,0.16666667,0.6666667,0.2,1.0,148772.88,211410.4,0.0,0.0,1.0
6.0,358.0,4.0,87.0,1.0,0.5234375,0.078125,0.125,31.9375,4.828125,0.0,0.0,0.26666668,0.1,1.0,148772.88,211410.4,0.0,0.0,1.0
6.0,349.0,4.0,87.0,0.0,0.49285713,0.057142857,0.13571429,31.607143,5.3285713,0.0,0.14814815,0.7037037,0.4074074,0.7037037,148772.88,211410.4,0.0,0.0,1.0
6.0,353.0,4.0,87.0,1.0,0.41843972,0.10638298,0.10638298,28.404255,6.1489363,0.0,0.071428575,0.25,0.35714287,0.8214286,148772.88,211410.4,0.0,0.0,1.0
7.0,328.0,4.0,87.0,1.0,0.47019866,0.08609272,0.15231788,31.509933,11.509933,0.0,0.0,0.55172414,0.13793103,0.51724136,148772.88,211410.4,0.0,0.0,1.0
3.0,427.0,4.0,87.0,1.0,0.50595236,0.14880952,0.05357143,24.077381,5.7738094,0.0,0.0,0.5405405,0.0,0.05263158,148772.88,211410.4,0.0,0.0,0.0
1.0,430.0,4.0,87.0,1.0,0.52105266,0.14210527,0.06842105,24.752632,6.1894736,0.0,0.051282052,0.051282052,0.07692308,0.07692308,148772.88,211410.4,0.0,0.0,0.0
4.0,144.0,4.0,87.0,1.0,0.515625,0.1484375,0.0546875,25.0,5.609375,0.0,0.0,0.46666667,0.033333335,1.0,148772.88,211410.4,0.0,0.0,1.0
7.0,349.0,4.0,87.0,0.0,0.460177,0.11504425,0.044247787,25.80531,10.353982,0.06896552,0.06896552,0.8965517,0.13793103,0.9310345,148772.88,211410.4,0.0,0.0,1.0
4.0,327.0,4.0,87.0,0.0,0.4779874,0.1572327,0.094339624,25.308176,7.289308,0.2647059,0.0,0.64705884,0.4117647,0.9705882,148772.88,211410.4,0.0,0.0,1.0
6.0,350.0,4.0,87.0,1.0,0.4318182,0.11363637,0.1590909,30.712122,6.2272725,0.0,0.18518518,0.8518519,0.33333334,0.962963,148772.88,211410.4,0.0,0.0,1.0
2.0,5.08782e+07,4.0,87.0,0.0,0.57522124,0.11504425,0.053097345,22.99115,6.964602,0.05,0.1,0.65,,0.9,148772.88,211410.4,0.0,0.0,0.0
6.0,357.0,4.0,87.0,1.0,0.5,0.10655738,0.114754096,28.377048,5.0491805,0.0,0.0,0.44444445,0.0,0.5555556,148772.88,211410.4,0.0,0.0,1.0
7.0,323.0,4.0,87.0,1.0,0.5032258,0.08387097,0.103225805,32.296776,12.993548,0.0,0.09677419,0.22580644,0.29032257,0.61290324,148772.88,211410.4,0.0,0.0,1.0
2.0,7.088676e+07,5.0,88.0,1.0,0.5241935,0.13709678,0.07258064,24.741936,7.548387,0.0,0.0,0.05,,1.0,124837.266,25424.426,1.0,1.0,0.0
4.0,336.0,5.0,88.0,0.0,0.459854,0.1459854,0.03649635,23.430656,5.3065696,0.0,0.0,0.45945945,0.08108108,1.0,124837.266,25424.426,1.0,1.0,1.0
7.0,440.0,5.0,88.0,0.0,0.45588234,0.13235295,0.05882353,27.455883,10.970589,0.0,0.15625,1.0,0.65625,1.0,124837.266,25424.426,1.0,1.0,1.0
6.0,435.0,5.0,88.0,0.0,0.43548387,0.12096774,0.09677419,27.637096,4.774194,0.0,0.0,0.6666667,0.14814815,1.0,124837.266,25424.426,1.0,1.0,1.0
4.0,181.0,5.0,88.0,1.0,0.512987,0.16883117,0.064935066,23.27922,5.909091,0.0,0.0,0.41935483,0.06451613,1.0,124837.266,25424.426,1.0,1.0,1.0
6.0,443.0,5.0,88.0,1.0,0.47663552,0.11214953,0.08411215,28.71028,4.6074767,0.0,0.03846154,0.65384614,0.0,1.0,124837.266,25424.426,1.0,1.0,1.0
7.0,411.0,5.0,88.0,1.0,0.504,0.104,0.072,28.984,10.576,0.0,0.071428575,0.35714287,0.10714286,1.0,124837.266,25424.426,1.0,1.0,1.0
7.0,414.0,5.0,88.0,1.0,0.4532374,0.15107913,0.086330935,26.705036,11.52518,0.0,0.035714287,0.6785714,0.035714287,1.0,124837.266,25424.426,1.0,1.0,1.0
7.0,412.0,5.0,88.0,1.0,0.53846157,0.1474359,0.051282052,22.538462,12.641026,0.0,0.0,0.0,0.0,1.0,124837.266,25424.426,1.0,1.0,1.0
3.0,570.0,5.0,88.0,1.0,0.4779874,0.16981132,0.044025157,21.509434,6.4591193,0.0,0.0,0.10714286,0.0,0.8965517,124837.266,25424.426,1.0,1.0,0.0
1.0,568.0,5.0,88.0,1.0,0.50625,0.18125,0.04375,21.9125,7.1125,0.0,0.032258064,0.09677419,0.032258064,0.9354839,124837.266,25424.426,1.0,1.0,0.0
7.0,408.0,5.0,88.0,1.0,0.4710145,0.18115942,0.13768116,29.10145,11.42029,0.037037037,0.11111111,0.8888889,0.14814815,1.0,124837.266,25424.426,1.0,1.0,1.0
7.0,417.0,5.0,88.0,1.0,0.50993377,0.09271523,0.119205296,28.225166,11.721854,0.0,0.06666667,0.7,0.26666668,1.0,124837.266,25424.426,1.0,1.0,1.0
6.0,444.0,5.0,88.0,1.0,0.51079136,0.1438849,0.0647482,23.820145,5.992806,0.0,0.0,0.0,0.08,1.0,124837.266,25424.426,1.0,1.0,1.0
1.0,569.0,5.0,88.0,1.0,0.5508021,0.13368984,0.0855615,26.486631,6.946524,0.0,0.0,0.0,0.0,0.4047619,124837.266,25424.426,1.0,1.0,0.0
7.0,438.0,5.0,88.0,0.0,0.4822695,0.09219858,0.14184397,30.007092,12.83688,0.0,0.18518518,0.8148148,0.25925925,1.0,124837.266,25424.426,1.0,1.0,1.0
2.0,7.088788e+07,5.0,88.0,1.0,0.54651165,0.10465116,0.093023255,25.54651,4.744186,0.0,0.0,0.25,,0.9,124837.266,25424.426,1.0,1.0,0.0
1.0,512.0,5.0,88.0,0.0,0.41333333,0.07333333,0.093333334,26.053333,7.96,0.12,0.6,1.0,0.8,1.0,124837.266,25424.426,1.0,1.0,0.0
6.0,437.0,5.0,88.0,1.0,0.45528457,0.17073171,0.06504065,26.130081,4.9674797,0.0,0.04347826,0.3043478,0.0,1.0,124837.266,25424.426,1.0,1.0,1.0
6.0,439.0,5.0,88.0,1.0,0.53691274,0.10067114,0.10738255,30.053692,6.7181206,0.0,0.0,0.71875,0.34375,1.0,124837.266,25424.426,1.0,1.0,1.0
7.0,409.0,5.0,88.0,1.0,0.49019608,0.14379086,0.07189543,25.82353,11.228758,0.0,0.033333335,0.8,0.23333333,1.0,124837.266,25424.426,1.0,1.0,1.0
