"state","DxV","DyV","DxP","DyP","DxM","DyM"
14,0.01457628125,-0.0410173708333334,-0.0582476229166666,-0.00380739583333355,0.0490273750000001,-0.0827563333333333
14,-0.00190501458333339,0.0449330479166667,-0.0637262854166666,-0.0155793124999996,0.0138215604166666,0.118091395833333
14,-0.00958850833333336,0.0178509229166666,-0.0614748583333336,0.00355424999999993,0.00866445625000004,0.00622883333333331
15,-0.00892295208333333,0.0343330479166667,-0.0242392916666667,0.00870152083333348,-0.0023825875,-0.0955307291666668
15,-0.02093523125,0.0336402625000001,-0.04959981875,0.0415414375,-0.00716057291666667,0.157051208333333
15,-0.0186958333333333,-0.0619852375,-0.0409424166666667,-0.0456262500000002,-0.00832293125,-0.211943625
15,-0.0357046666666666,0.0439354458333334,-0.0678052874999999,0.0475136041666669,-0.0188889375,0.262128833333334
15,-0.03758373125,-0.01493988125,-0.0648942854166667,-0.0431740416666669,-0.02537385625,-0.158323791666667
15,-0.0470022,0.0767037166666668,-0.0743365979166667,-0.0076656458333331,-0.0327684895833333,-0.0717876458333336
15,-0.0498957708333334,0.188093272916667,-0.0738652645833333,-0.00460318750000011,-0.04074611875,-0.1326864375
15,-0.0577467291666667,-0.14991360625,-0.0756407083333332,0.0332792499999999,-0.046923075,0.0546538958333333
15,-0.0596226541666667,-0.0213061166666667,-0.0729583854166667,0.0363052291666667,-0.0499550854166667,0.0856481666666668
15,-0.06997471875,-0.176320370833333,-0.0845884229166667,0.0237916041666668,-0.062249625,0.112831666666667
15,-0.0680390145833334,-0.0664969520833334,-0.0759912854166667,-0.0174303124999999,-0.0575383395833333,-0.142161604166666
15,-0.0736453083333334,0.0068439229166666,-0.0769088583333333,0.00701424999999994,-0.0690667437500001,0.0904258333333329
16,-0.0104076520833333,0.034440047916667,-0.0283777916666667,0.056405520833333,-0.0025793875,0.100655270833333
16,-0.02951123125,-0.0619007375000003,-0.07137451875,-0.0419955624999997,-0.00937397291666667,-0.0990627916666665
16,-0.0296144333333333,-0.000142237499999941,-0.0665157166666667,-0.0236412500000003,-0.01154503125,0.0328003749999998
16,-0.0535068666666666,0.0491594458333335,-0.1029823875,0.0701996041666671,-0.0263067375,0.266543833333333
16,-0.06045213125,0.0185541187499997,-0.0980807854166667,-0.0184500416666665,-0.04015795625,0.0595202083333334
16,-0.0650449,0.0205727166666669,-0.0849218979166667,-0.0301956458333333,-0.0519948895833333,-0.0327746458333334
16,-0.0722900708333334,0.0209492729166668,-0.0888274645833333,0.0569308124999994,-0.06659991875,0.0644695625000001
16,-0.0663595291666667,0.0700623937499997,-0.0619628083333333,0.0677852499999999,-0.068959575,0.0750418958333334
16,-0.0676108541666667,-0.0582331166666664,-0.0574278854166667,-0.0142077708333329,-0.0673816854166667,0.0904561666666665
16,-0.06424201875,0.0478986291666664,-0.0408165229166667,-0.00970739583333357,-0.074612225,-0.151670333333333
16,-0.0588910145833333,-0.0180029520833332,-0.0282668854166666,0.0726896874999998,-0.0623897395833333,0.0823723958333333
16,-0.0509435083333334,-0.0661640770833334,-0.0194143583333333,-0.0374317499999998,-0.06308654375,-0.0166181666666668
