intercept,beta1_pooled,beta2_pooled,beta3_pooled,beta4_pooled,unit_id
5.459377632017372,1.3912037877040693,1.513346656109191,1.501292105169355,0.3067477684001834,24
9.564046787011515,1.279616170324869,1.5663758317035084,1.4982525274077962,0.31198882494901226,25
13.834068440602602,1.188270436565692,1.6108960508355474,1.4949712519725045,0.3171770894960139,26
16.935749581569457,1.133154997253118,1.6528740264284159,1.491671402305795,0.3221278960227989,27
18.960735488574134,1.2144414526980212,1.684561562365394,1.4884727004155673,0.32675868997673185,28
20.572007367830945,1.3103040644028896,1.71378634875965,1.4853923735258594,0.33144803253454086,29
-17.64000586598631,1.2989153894973422,1.2264731759127778,1.5297242963438171,0.27921604045345405,30
-17.01977463004311,1.3642289133524874,1.227076248191052,1.5279661680359675,0.27786821130837575,31
-15.921383886523627,1.4647906225151823,1.2434862540133829,1.526096623510049,0.2767707821679286,32
-13.931312366876789,1.588794998509128,1.24753771259087,1.5240695630791794,0.27613889222557375,33
-11.281718539501192,1.677447828855981,1.2743202009541805,1.5220310389089846,0.27616439813444355,34
-8.40259459944746,1.7104659749438837,1.3088563371058053,1.5201201007109069,0.2773002548821999,35
-5.305135449185531,1.6849503799101655,1.3598553286919184,1.5185962485006224,0.28027770570934596,36
-1.9796672065106484,1.6579634169296407,1.416178834107664,1.517131277669753,0.28498257074415906,37
1.5866541994274241,1.6033016269008977,1.4789590304580835,1.5149019364034964,0.2910874099769393,38
5.41449843978008,1.5448033550778544,1.5404488827807974,1.511007823229291,0.29758804765680896,39
9.509590844963776,1.4121962800382153,1.5957856136657336,1.506569373476624,0.3042682924464685,40
13.847119411911342,1.273860917358992,1.6435836411162132,1.502061885428325,0.31069605962983154,41
17.512999424568488,1.259703886290212,1.678036342809712,1.497718562317683,0.3166852053864401,42
19.64876736683559,1.3177438909554726,1.7140959710203534,1.4936703582813935,0.322563780150727,43
20.863849505985566,1.4482942087658464,1.7410022757545498,1.489866204421304,0.3280030286454213,44
-18.202139692879648,1.2476608244935263,1.2578188390392648,1.5381671645578383,0.2723210865892709,45
